idmonitoreodiario,fechamonitoreo,clavesih,nombreoficial,nombrecomun,estado,nommunicipio,regioncna,latitud,longitud,uso,corriente,tipovertedor,inicioop,elevcorona,bordolibre,nameelev,namealmac,namoelev,namoalmac,alturacortina,elevacionactual,almacenaactual,llenano
2186495,2024-01-01,PTZMC,"Pátzcuaro, Mich.","Pátzcuaro, Mich.",,Pátzcuaro,Sin información,19.542778,-101.616944,RI,R. Jaripo,Libre,,,0.0,2042.35,1135.573,2038.57,646.582,,2035.45,336.61,0.52059908874667
2186607,2024-01-01,TMPTP,"Tampico, Tamps.",Sistema lagunario Chairel,,Tampico,Sin información,22.238333,-97.876111,,L. El Chairel,Libre,,,0.0,1.4,854.0,1.0,676.0,,0.5,452.0,0.6686390532544371
2186398,2024-01-01,GDLMX,"Guadalupe, Méx.","Guadalupe,Méx.",Estado de México,Cuautitlán Izcalli,Aguas del Valle de México,19.635556,-99.252222,RI,R. Cuautitlán,Libre,,,1.92993,2306.820068,64.08,2305.199951,56.91,,2302.97,47.848,0.8407661219469331
2186450,2024-01-01,TENPB,"Tenango, Pue.","Tenango, Pue.",Puebla,Huauchinango,Golfo Centro,20.199444,-97.983333,GH,R. Coacuila,Libre,,,2.0,1351.4,46.576,1345.6,28.479,,1341.09,17.411,0.611362758523824
2186451,2024-01-01,NEXPB,"Nexapa, Pue.","Nexapa, Pue.",Puebla,Tlaola,Golfo Centro,20.168333,-97.984722,GH,R. Nexapa,Libre,,,1.0,1362.35,15.313,1360.0,12.5,,1360.07,12.597,1.00776
2186452,2024-01-01,LLAHD,"La Laguna, Hgo.","Tejocotal, Pue.",Hidalgo,Acaxochitlán,Golfo Centro,20.135556,-98.128333,RI,A. Huitzilin,Libre,,,1.0,2184.5,49.227,2183.0,40.638,,2175.57,6.77,0.16659284413603
2186453,2024-01-01,LREHD,"Los Reyes, Hgo.","Omiltepec, Pue.",Hidalgo,Acaxochitlán,Golfo Centro,20.174722,-98.131944,RI,R. Omiltepec,Libre,,,1.5,2167.0,29.263,2165.0,24.031,,2157.22,7.342,0.305522034039365
2186454,2024-01-01,SOLPB,"La Soledad, Pue.","La Soledad, Pue.",Puebla,Tlatlauquitepec,Golfo Centro,19.960833,-97.446667,GH,R. Apulco y Xiucayucan,Contr,,,1.5,805.0,14.98,804.5,13.9,,800.33,6.785,0.488129496402877
2186455,2024-01-01,PEMVC,"El Moralillo, Ver.",Piedra Labrada,Veracruz de Ignacio de la Llav,Tepetzintla,Golfo Centro,21.184444,-97.814444,AP,Río Buenavista,Libre,,,0.0,115.94,8.126,110.78,2.5,,110.88,2.567,1.0268
2186456,2024-01-01,TEMOX,"Presidente Alemán, Oax.","Temascal, Oax.",Oaxaca,San Miguel Soyaltepec,Golfo Centro,18.232222,-96.412222,GH,R. Papaloapan,Contr,,,3.5,68.5,9105.54,66.5,8119.09,,60.38,5452.44,0.671558019433212
2186457,2024-01-01,CDOOX,"Miguel de la Madrid Hurtado, Oax.","Cerro de Oro, Oax.",Oaxaca,San Lucas Ojitlán,Golfo Centro,17.999167,-96.263611,CA,R. Papaloapan,Contr,,,2.8,70.01,3547.16,64.86,2599.51,,60.55,1921.76,0.7392777869675431
2186458,2024-01-01,LDCVC,"Canseco, Ver.","Laguna de Catemaco, Ver.",Veracruz de Ignacio de la Llav,Catemaco,Golfo Centro,18.415833,-95.118333,GH,R. Grande,Contr,,,1.0,333.5,552.7,332.7,493.02,,332.72,494.492,1.00298568009411
2186459,2024-01-01,LCAVC,"La Cangrejera, Ver.","La Crangrejera, Ver.",Veracruz de Ignacio de la Llav,Coatzacoalcos,Golfo Centro,18.109444,-94.330833,AP,R. Teapa,Libre,,,2.22,21.64999962,31.60000038,21.25,28.53700066,,20.76,25.055,0.8779829491723461
2186460,2024-01-01,PJMTP,"Pedro José Méndez, Tamps.","Pedro J. Méndez, Tamps.",Tamaulipas,Hidalgo,Golfo Norte,24.2475,-99.555833,RI,R. San Juan,Libre,,,3.60001,449.3999939,38.36000061,447.2200012,31.26000023,,434.94,6.84,0.218809979196215
2186461,2024-01-01,VGRTP,"Vicente Guerrero, Tamps.","Las Adjuntas, Tamps.",Tamaulipas,Padilla,Golfo Norte,23.959444,-98.666389,AP/RI,R. Soto La Marina,Contr,,,4.12001,144.0399933,5498.22998,140.44,3910.69,,125.84,386.68,0.09887769166055
2186399,2024-01-01,CNPMX,"La Concepción, Méx.","La Concepción, Méx.",Estado de México,Tepotzotlán,Aguas del Valle de México,19.695,-99.304444,RI,R. Tepotzotlán,Libre,,,3.09996,2352.540039,12.599,2352.100098,12.111,,2345.35,6.351,0.524399306415655
2186400,2024-01-01,PMDMX,"Madín, Méx.","Madín, Méx.",Estado de México,Naucalpan de Juárez,Aguas del Valle de México,19.526944,-99.260833,AP,R. Tlanepantla,Contr,,,2.46,2346.04,17.964,2336.29,9.37,,2334.23,8.04,0.8580576307363921
